"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","weight","full_no_zero","equalone"
"733","CRA_SOC_ CRAS Sul Ipiranga","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,1
"734","UAP_URB_ Filgueiras","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,0,1,0,0,0,0,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,1,27,18,9,21,48,49,1,0,1,0,0,0,0,0,0,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,0,-1,1,1,1,0,4,9,5,5,6,1,1,1
"735","UAP_URB_ Jardim da Lua","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"736","UAP_URB_ Ipiranga","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"737","UAP_URB_ Granjas Betânea","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"738","RES_TER_ Casa 1","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,1,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"739","RES_TER_ Casa 5","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"740","RES_TER_ Casa 6","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"741","RES_TER_ Casa 7","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,0,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"742","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"743","ENT_SOC_ Associação Casa Viva","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"744","ENT_SOC_ Casa São Camilo de Lelis","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"745","CRAS_AS_ CRAS Sudeste Costa Carvalho","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,0,1,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,24,19,5,24,48,49,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,5,8,17,18,1,1,1
"746","CRE_SOC_ CREAS Idoso e Mulher","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,1
"747","CRE_SOC_ CREAS Infância e Juventude","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,1
"748","CRE_SOC_ CREAS Norte","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,1
"749","UAP_URB_ Borboleta","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,3,3,1,1,1,3,1,3,1,3,3,3,3,3,3,3,3,3,1,20,13,7,24,44,45,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,8,9,10,1,1,1
"750","UAP_URB_ Santos Dumont","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"751","ENT_SOC_ Associação Casa Viva","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,0,1,0,0,0,0,1,3,2,1,3,1,1,2,1,1,1,1,3,2,3,2,3,3,1,16,12,4,18,34,35,1,0,0,1,0,0,0,0,-1,1,0,-1,1,-1,1,0,1,-1,-1,-1,1,0,1,0,1,1,1,1,2,4,2,3,4,1,1,1
"752","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"753","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"754","CAPS_CO_ CAPS HU","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,1,0,0,0,3,3,3,3,2,2,1,1,1,2,2,2,3,3,3,2,3,3,2,21,17,4,21,42,44,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,2,7,7,4,5,12,14,1,1,1
"755","CRAS_AS_ CRAS Leste São Benedito","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,1,1,1,0,0,0,3,3,1,3,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,23,15,8,24,47,50,1,0,1,1,1,0,0,0,1,1,-1,1,-1,-1,-1,0,-1,1,1,1,1,1,1,1,1,1,3,-2,1,8,8,6,9,1,1,1
"756","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,0,0,0,0,0,0,3,2,1,1,1,1,1,2,1,2,2,2,2,3,3,2,3,3,0,15,10,5,20,35,35,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1,0,1,0,0,0,0,1,1,0,1,1,0,-1,0,5,4,3,3,1,1,1
"757","UAP_RUR_ Igrejinha","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,3,3,1,3,2,2,3,3,3,2,3,3,1,18,11,7,21,39,40,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1,0,1,1,1,-5,-3,7,5,0,1,1,1,1
"758","UAP_URB_ Dom Bosco","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,2,2,1,2,1,3,3,3,2,2,2,2,3,3,1,21,15,6,20,41,42,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,4,5,6,4,8,9,1,1,1
"759","UAP_URB_ Benfica","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,2,1,1,2,3,3,3,2,2,2,2,3,2,1,3,3,1,19,11,8,18,37,38,1,1,1,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,1,0,-1,1,1,1,-7,-3,8,2,-5,-4,1,1,1
"760","UAP_URB_ Jóquei Clube I","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,3,3,1,3,3,3,3,3,3,2,3,3,1,20,13,7,23,43,44,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,-3,-1,7,7,4,5,1,1,1
"761","UAP_URB_ Jóquei Clube II","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,2,2,3,1,2,3,3,3,2,2,2,3,2,3,1,3,3,1,23,15,8,19,42,43,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,-1,0,0,0,1,0,1,-1,1,1,1,-3,1,8,3,0,1,1,1,1
"762","UAP_URB_ Nova Era","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,1,1,1,1,1,3,3,3,2,3,2,3,1,3,3,1,18,11,7,20,38,39,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1,1,-1,1,1,0,1,0,1,-1,1,1,1,-1,1,7,4,3,4,1,1,1
"763","UAP_URB_ Alto Grajaú","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,25,16,9,23,48,49,1,1,1,0,0,0,0,0,-1,1,-1,1,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-2,2,9,7,5,6,1,1,1
"764","UAP_URB_ Filgueiras","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,1,3,3,1,20,11,9,20,40,41,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,0,0,-1,1,1,1,-7,-3,9,4,-3,-2,1,1,1
"765","UAP_URB_ Nossa Senhora Aparecida","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,3,3,1,1,1,3,2,1,1,3,1,1,16,9,7,13,29,30,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-5,-1,7,-3,-8,-7,1,1,1
"766","UAP_URB_ Progresso","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,1,2,3,3,3,3,3,3,3,1,3,1,3,3,1,25,16,9,20,45,46,1,1,1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-2,2,9,4,2,3,1,1,1
"767","UAP_URB_ Santa Cândida/São Sebastião","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,1,3,3,1,1,2,3,1,3,3,3,2,3,3,3,1,3,3,2,21,14,7,21,42,44,1,1,1,1,0,0,0,0,-1,1,1,-1,-1,0,-1,1,-1,1,1,0,1,1,1,-1,1,1,2,-2,0,7,5,3,5,1,1,1
"768","UAP_URB_ São Benedito","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,1,1,3,3,3,1,1,3,3,3,3,3,3,1,3,3,1,21,16,5,22,43,44,1,1,1,0,0,0,0,0,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,5,6,8,9,1,1,1
"769","UAP_URB_ Bairro de Lourdes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,1,0,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,0,1,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"770","UAP_URB_ Furtado de Menezes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,1,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"771","UAP_URB_ Santo Antônio","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,1,1,3,3,1,3,2,3,1,3,3,1,16,11,5,19,35,36,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,5,3,4,5,1,1,1
"772","UAP_URB_ Cruzeiro do Sul","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,1,1,1,1,3,1,1,2,3,1,3,3,3,1,3,3,2,15,11,4,20,35,37,1,0,1,1,0,0,0,0,-1,1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,1,1,-1,1,1,2,-3,-3,4,4,1,3,1,1,1
"773","UAP_URB_ Ipiranga","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,1,2,2,2,3,3,2,3,3,3,3,3,2,2,3,3,1,20,12,8,22,42,43,1,1,1,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,0,1,1,1,1,1,0,0,1,1,1,-5,-2,8,6,1,2,1,1,1
"774","UAP_URB_ Santa Efigênia","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,0,0,0,1,3,1,1,1,1,3,3,3,1,3,1,3,3,3,1,3,3,3,18,11,7,20,38,41,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,3,-7,-3,7,4,-3,0,1,1,1
"775","UAP_URB_ Santa Luzia","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,3,3,3,3,2,1,2,3,1,3,3,1,20,11,9,18,38,39,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,1,-1,1,1,1,-3,1,9,2,-1,0,1,1,1
"776","UAP_URB_ Bandeirantes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,3,3,3,3,2,2,3,3,1,15,10,5,22,37,38,1,1,1,0,0,0,0,0,-1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,5,6,6,7,1,1,1
"777","UAP_URB_ Parque Guarani","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,2,23,17,6,24,47,49,1,0,1,1,0,0,0,0,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,6,7,6,8,14,16,1,1,1
"778","UAP_URB_ Borboleta","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,1,22,13,9,22,44,45,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-5,-1,9,6,1,2,1,1,1
"779","UAP_URB_ Santos Dumont","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"780","AJU_MUT_ ALANON Grupo Só Por Hoje","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,1,0,0,0,0,2,2,2,2,2,3,1,3,2,3,3,2,1,2,2,2,3,3,1,22,14,8,18,40,41,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,1,0,-1,0,0,0,1,1,1,1,4,8,2,3,4,1,1,1
"781","AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,1,1,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,1,18,13,5,24,42,43,1,0,1,0,0,0,0,0,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,8,11,12,1,1,1
"782","EA_DQCT_ Associação Beneficente Cristã Restituir","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,2,3,1,1,3,1,1,2,2,3,3,3,3,3,3,2,3,3,1,19,12,7,23,42,43,1,0,1,0,0,0,0,0,0,1,-1,-1,1,-1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,2,7,7,7,8,1,1,1
"783","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,2,15,9,6,19,34,36,1,1,1,1,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,2,-3,-1,6,3,0,2,1,1,1
"784","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,1,0,0,0,0,1,3,1,1,1,3,1,1,1,3,3,3,3,3,3,1,3,3,1,16,11,5,22,38,39,1,0,0,1,0,0,0,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,5,6,7,8,1,1,1
"785","EA_DQCT_ Associação Projeto Amor e Restauração – APAR","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,0,0,0,0,0,1,3,1,1,1,3,3,3,2,3,3,3,1,3,3,2,3,3,0,21,13,8,21,42,42,1,0,0,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1,0,1,1,1,-1,1,1,0,1,1,0,-4,-1,8,5,1,1,1,1,1
"786","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,1,29,20,9,23,52,53,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,1,1,1,1,4,8,9,7,11,12,1,1,1
"787","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,16,9,7,24,40,41,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-3,-1,7,8,5,6,1,1,1
"788","EA_DQCT_ Comunidade Terapêutica Família em Cristo","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,2,2,2,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,20,15,5,24,44,45,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,8,13,14,1,1,1
"789","EA_DQCT_ Centro de Recuperação SOS Vida","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,0,0,0,0,0,1,3,1,2,1,3,1,3,2,1,3,3,3,3,3,1,3,3,0,18,12,6,22,40,40,1,0,0,0,0,0,0,0,-1,1,-1,0,-1,1,1,-1,0,-1,1,1,1,1,1,-1,1,1,0,-1,2,6,6,5,5,1,1,1
"790","EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,3,3,3,1,1,1,3,3,3,3,3,3,1,3,3,1,22,17,5,22,44,45,1,1,1,0,0,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,7,7,5,6,13,14,1,1,1
"791","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,3,3,3,1,1,1,1,1,1,1,1,2,1,3,2,1,3,3,2,16,13,3,16,32,34,1,0,1,1,0,0,0,0,1,1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,-1,1,1,2,3,3,3,0,3,5,1,1,1
"792","EA_DQCT_ Comunidade Terapêutica Geração de Adoradores – CTGA","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,1,0,0,0,3,3,3,3,3,2,1,1,2,2,2,1,2,2,2,2,3,3,2,23,18,5,17,40,42,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,-1,0,0,0,0,1,1,2,7,8,5,1,8,10,1,1,1
"793","EA_DQCT_ Centro de Recuperação Resgatando Vidas","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,1,3,3,3,3,3,1,24,19,5,22,46,47,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,9,9,5,6,15,16,1,1,1
"794","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,1,1,3,3,1,1,1,2,2,2,1,3,2,2,3,3,2,17,13,4,18,35,37,1,0,1,1,0,0,0,0,-1,1,-1,-1,1,1,1,1,1,0,0,0,-1,1,0,0,1,1,2,3,3,4,2,5,7,1,1,1
"795","ENT_SOC_ Território Aliança pela Vida  Zona Norte","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,26,21,5,24,50,51,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"796","RES_TER_ Casa V1","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"797","RES_TER_ Casa V2","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"798","RES_TER_ Casa V3","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"799","RES_TER_ Casa V4","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"800","RES_TER_ Casa V5","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
