"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","aux_x2","weight","equalone"
"794","CRE_SOC_ CREAS População de Rua (CentroPop)","ENT_SOC_ Casa São Camilo de Lelis",1,0,1,0,0,0,0,0,2,2,2,2,1,2,1,1,2,3,2,3,2,3,3,2,3,3,1,18,12,6,21,39,40,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,2,6,5,6,7,1,1,1
"795","ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza","ENT_SOC_ Casa São Camilo de Lelis",1,0,0,1,0,0,0,0,3,3,1,3,3,3,1,1,1,3,3,3,2,3,3,3,3,3,1,22,17,5,23,45,46,1,0,0,1,0,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,7,5,7,14,15,1,1,1
"796","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",1,1,1,0,0,0,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"797","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco",1,1,1,0,0,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,24,19,5,24,48,51,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,5,8,17,20,1,1,1
"798","UAP_URB_ Filgueiras","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,0,1,0,0,0,0,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,1,27,18,9,21,48,49,1,0,1,0,0,0,0,0,0,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,0,-1,1,1,1,0,4,9,5,5,6,1,1,1
"799","RES_TER_ Casa 1","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,1,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"800","RES_TER_ Casa 7","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,1,0,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"801","CRAS_AS_ CRAS Sudeste Costa Carvalho","ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)",1,1,0,1,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,24,19,5,24,48,49,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,5,8,17,18,1,1,1
"802","UAP_URB_ Borboleta","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,3,3,1,1,1,3,1,3,1,3,3,3,3,3,3,3,3,3,1,20,13,7,24,44,45,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,8,9,10,1,1,1
"803","UAP_URB_ Santos Dumont","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"804","ENT_SOC_ Associação Casa Viva","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,0,1,0,0,0,0,1,3,2,1,3,1,1,2,1,1,1,1,3,2,3,2,3,3,1,16,12,4,18,34,35,1,0,0,1,0,0,0,0,-1,1,0,-1,1,-1,1,0,1,-1,-1,-1,1,0,1,0,1,1,1,1,2,4,2,3,4,1,1,1
"805","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"806","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"807","CAPS_AD","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,2,3,3,3,3,3,3,3,3,2,23,19,4,24,47,49,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,9,9,4,8,17,19,1,1,1
"808","CAPS_CO_ CAPS HU","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,1,0,1,0,0,0,3,3,3,3,2,2,1,1,1,2,2,2,3,3,3,2,3,3,2,21,17,4,21,42,44,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,2,7,7,4,5,12,14,1,1,1
"809","CRAS_AS_ CRAS Leste São Benedito","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,0,1,1,1,0,0,0,3,3,1,3,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,23,15,8,24,47,50,1,0,1,1,1,0,0,0,1,1,-1,1,-1,-1,-1,0,-1,1,1,1,1,1,1,1,1,1,3,-2,1,8,8,6,9,1,1,1
"810","URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário",1,1,0,0,0,0,0,0,3,2,1,1,1,1,1,2,1,2,2,2,2,3,3,2,3,3,0,15,10,5,20,35,35,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1,0,1,0,0,0,0,1,1,0,1,1,0,-1,0,5,4,3,3,1,1,1
"811","UAP_RUR_ Igrejinha","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,3,3,1,3,2,2,3,3,3,2,3,3,1,18,11,7,21,39,40,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1,0,1,1,1,-5,-3,7,5,0,1,1,1,1
"812","UAP_URB_ Dom Bosco","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,2,2,1,2,1,3,3,3,2,2,2,2,3,3,1,21,15,6,20,41,42,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,4,5,6,4,8,9,1,1,1
"813","UAP_URB_ Benfica","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,2,1,1,2,3,3,3,2,2,2,2,3,2,1,3,3,1,19,11,8,18,37,38,1,1,1,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,1,0,-1,1,1,1,-7,-3,8,2,-5,-4,1,1,1
"814","UAP_URB_ Jóquei Clube I","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,3,3,1,3,3,3,3,3,3,2,3,3,1,20,13,7,23,43,44,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,-3,-1,7,7,4,5,1,1,1
"815","UAP_URB_ Jóquei Clube II","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,2,2,3,1,2,3,3,3,2,2,2,3,2,3,1,3,3,1,23,15,8,19,42,43,1,1,1,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,-1,0,0,0,1,0,1,-1,1,1,1,-3,1,8,3,0,1,1,1,1
"816","UAP_URB_ Nova Era","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,1,1,1,1,1,3,3,3,2,3,2,3,1,3,3,1,18,11,7,20,38,39,1,1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,1,1,-1,1,1,0,1,0,1,-1,1,1,1,-1,1,7,4,3,4,1,1,1
"817","UAP_URB_ Alto Grajaú","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,25,16,9,23,48,49,1,1,1,0,0,0,0,0,-1,1,-1,1,0,1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,-2,2,9,7,5,6,1,1,1
"818","UAP_URB_ Filgueiras","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,1,3,3,1,20,11,9,20,40,41,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,0,0,-1,1,1,1,-7,-3,9,4,-3,-2,1,1,1
"819","UAP_URB_ Nossa Senhora Aparecida","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,3,3,1,1,1,3,2,1,1,3,1,1,16,9,7,13,29,30,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-5,-1,7,-3,-8,-7,1,1,1
"820","UAP_URB_ Progresso","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,3,2,1,2,3,3,3,3,3,3,3,1,3,1,3,3,1,25,16,9,20,45,46,1,1,1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-2,2,9,4,2,3,1,1,1
"821","UAP_URB_ Santa Cândida/São Sebastião","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,1,3,3,1,1,2,3,1,3,3,3,2,3,3,3,1,3,3,2,21,14,7,21,42,44,1,1,1,1,0,0,0,0,-1,1,1,-1,-1,0,-1,1,-1,1,1,0,1,1,1,-1,1,1,2,-2,0,7,5,3,5,1,1,1
"822","UAP_URB_ São Benedito","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,2,3,1,1,3,3,3,1,1,3,3,3,3,3,3,1,3,3,1,21,16,5,22,43,44,1,1,1,0,0,0,0,0,0,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,5,6,8,9,1,1,1
"823","UAP_URB_ Bairro de Lourdes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,1,0,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,0,1,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"824","UAP_URB_ Furtado de Menezes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,22,17,5,24,46,47,1,1,1,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"825","UAP_URB_ Santo Antônio","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,1,1,3,3,1,3,2,3,1,3,3,1,16,11,5,19,35,36,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,5,3,4,5,1,1,1
"826","UAP_URB_ Cruzeiro do Sul","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,1,1,1,1,3,1,1,2,3,1,3,3,3,1,3,3,2,15,11,4,20,35,37,1,0,1,1,0,0,0,0,-1,1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,1,1,-1,1,1,2,-3,-3,4,4,1,3,1,1,1
"827","UAP_URB_ Ipiranga","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,1,1,2,2,2,3,3,2,3,3,3,3,3,2,2,3,3,1,20,12,8,22,42,43,1,1,1,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,0,1,1,1,1,1,0,0,1,1,1,-5,-2,8,6,1,2,1,1,1
"828","UAP_URB_ Santa Efigênia","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,0,0,0,1,3,1,1,1,1,3,3,3,1,3,1,3,3,3,1,3,3,3,18,11,7,20,38,41,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,3,-7,-3,7,4,-3,0,1,1,1
"829","UAP_URB_ Santa Luzia","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,3,1,1,1,1,3,3,3,3,2,1,2,3,1,3,3,1,20,11,9,18,38,39,1,1,1,0,0,0,0,0,-1,1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,1,-1,1,1,1,-3,1,9,2,-1,0,1,1,1
"830","UAP_URB_ Bandeirantes","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,3,3,3,3,2,2,3,3,1,15,10,5,22,37,38,1,1,1,0,0,0,0,0,-1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,5,6,6,7,1,1,1
"831","UAP_URB_ Parque Guarani","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,2,23,17,6,24,47,49,1,0,1,1,0,0,0,0,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,6,7,6,8,14,16,1,1,1
"832","UAP_URB_ Borboleta","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,1,22,13,9,22,44,45,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-5,-1,9,6,1,2,1,1,1
"833","UAP_URB_ Santos Dumont","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,1,16,9,7,22,38,39,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-3,-1,7,6,3,4,1,1,1
"834","AJU_MUT_ ALANON Grupo Só Por Hoje","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,1,0,0,0,0,2,2,2,2,2,3,1,3,2,3,3,2,1,2,2,2,3,3,1,22,14,8,18,40,41,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,1,0,-1,0,0,0,1,1,1,1,4,8,2,3,4,1,1,1
"835","AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,1,1,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,1,18,13,5,24,42,43,1,0,1,0,0,0,0,0,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,8,11,12,1,1,1
"836","EA_DQCT_ Associação Beneficente Cristã Restituir","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,2,3,1,1,3,1,1,2,2,3,3,3,3,3,3,2,3,3,1,19,12,7,23,42,43,1,0,1,0,0,0,0,0,0,1,-1,-1,1,-1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,2,7,7,7,8,1,1,1
"837","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,2,15,9,6,19,34,36,1,1,1,1,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,2,-3,-1,6,3,0,2,1,1,1
"838","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,1,0,0,0,0,1,3,1,1,1,3,1,1,1,3,3,3,3,3,3,1,3,3,1,16,11,5,22,38,39,1,0,0,1,0,0,0,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,5,6,7,8,1,1,1
"839","EA_DQCT_ Associação Projeto Amor e Restauração – APAR","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,0,0,0,0,0,1,3,1,1,1,3,3,3,2,3,3,3,1,3,3,2,3,3,0,21,13,8,21,42,42,1,0,0,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1,0,1,1,1,-1,1,1,0,1,1,0,-4,-1,8,5,1,1,1,1,1
"840","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,1,29,20,9,23,52,53,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,-1,-1,1,0,1,1,1,1,1,1,1,1,4,8,9,7,11,12,1,1,1
"841","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,16,9,7,24,40,41,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-3,-1,7,8,5,6,1,1,1
"842","EA_DQCT_ Comunidade Terapêutica Família em Cristo","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,2,2,2,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,1,20,15,5,24,44,45,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,8,13,14,1,1,1
"843","EA_DQCT_ Centro de Recuperação SOS Vida","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,0,0,0,0,0,0,1,3,1,2,1,3,1,3,2,1,3,3,3,3,3,1,3,3,0,18,12,6,22,40,40,1,0,0,0,0,0,0,0,-1,1,-1,0,-1,1,1,-1,0,-1,1,1,1,1,1,-1,1,1,0,-1,2,6,6,5,5,1,1,1
"844","EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,1,3,3,3,1,1,1,3,3,3,3,3,3,1,3,3,1,22,17,5,22,44,45,1,1,1,0,0,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,7,7,5,6,13,14,1,1,1
"845","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,3,3,3,1,1,1,1,1,1,1,1,2,1,3,2,1,3,3,2,16,13,3,16,32,34,1,0,1,1,0,0,0,0,1,1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,0,-1,1,1,2,3,3,3,0,3,5,1,1,1
"846","EA_DQCT_ Comunidade Terapêutica Geração de Adoradores – CTGA","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,1,0,0,0,3,3,3,3,3,2,1,1,2,2,2,1,2,2,2,2,3,3,2,23,18,5,17,40,42,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,-1,0,0,0,0,1,1,2,7,8,5,1,8,10,1,1,1
"847","EA_DQCT_ Centro de Recuperação Resgatando Vidas","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,1,3,3,3,3,3,1,24,19,5,22,46,47,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,9,9,5,6,15,16,1,1,1
"848","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,1,1,3,3,1,1,1,2,2,2,1,3,2,2,3,3,2,17,13,4,18,35,37,1,0,1,1,0,0,0,0,-1,1,-1,-1,1,1,1,1,1,0,0,0,-1,1,0,0,1,1,2,3,3,4,2,5,7,1,1,1
"849","ENT_SOC_ Território Aliança pela Vida  Zona Norte","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,26,21,5,24,50,51,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,8,15,16,1,1,1
"850","RES_TER_ Casa V1","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"851","RES_TER_ Casa V2","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"852","RES_TER_ Casa V3","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"853","RES_TER_ Casa V4","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"854","RES_TER_ Casa V5","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"855","RES_TER_ Casa V6","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,4,26,19,7,24,50,54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,7,9,7,8,15,19,1,1,1
"856","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,0,0,0,0,0,0,3,3,3,2,1,1,1,1,2,2,2,1,3,3,1,1,3,3,0,19,14,5,17,36,36,1,1,0,0,0,0,0,0,1,1,1,0,-1,-1,1,1,0,0,0,-1,1,1,-1,-1,1,1,0,3,4,5,1,4,4,1,1,1
"857","ENT_SOC_ Fundação Maria Mãe","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,3,2,1,1,1,1,3,3,3,3,3,3,3,1,3,3,2,19,12,7,22,41,43,1,0,1,1,0,0,0,0,-1,1,1,0,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,2,0,2,7,6,6,8,1,1,1
"858","ENT_SOC_ Associação Casa Viva","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,1,1,0,0,3,3,2,1,3,1,1,2,1,1,1,1,3,2,3,2,3,3,4,18,14,4,18,36,40,1,1,1,1,1,1,0,0,1,1,0,-1,1,-1,1,0,1,-1,-1,-1,1,0,1,0,1,1,4,3,4,4,2,5,9,1,1,1
"859","ENT_SOC_ Casa São Camilo de Lelis","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,0,1,1,0,0,0,0,1,3,3,3,3,3,1,1,3,3,1,3,1,3,3,3,3,3,2,24,17,7,20,44,46,1,0,1,1,0,0,0,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,2,5,7,7,4,9,11,1,1,1
"860","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,1,0,0,0,0,3,3,3,1,1,2,1,1,2,3,3,3,3,3,3,1,3,3,2,20,14,6,22,42,44,1,1,1,1,0,0,0,0,1,1,1,-1,-1,0,1,1,0,1,1,1,1,1,1,-1,1,1,2,3,4,6,6,9,11,1,1,1
"861","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","ASS_HOS_ Hospital de Pronto Socorro – HPS",1,1,1,0,1,0,0,0,3,3,1,1,3,2,1,1,1,3,3,1,2,2,3,1,3,3,2,19,14,5,18,37,39,1,1,1,0,1,0,0,0,1,1,-1,-1,1,0,1,1,1,1,1,-1,0,0,1,-1,1,1,2,4,4,5,2,6,8,1,1,1
